"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Lao PDR","LAO","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.67531237046249","8.1075112779583","7.52200406228842","5.83419558712492","4.1867068435997","3.83900703742237","2.59421725390312","1.0577425788587","0.791543216650207","0.717115235195965","0.583934898389787","0.492156926196989","0.433725286362231","0.392508608502655","0.343162744772127","0.312173796332908","0.273820907156906","0.217194753335539","0.204567128983702","0.212126552452257","0.199455064976167","0.189895181780941","","","","","","","","","","",
"Lebanon","LBN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","3.65625","3.88873119500426","4.16343418670804","4.84293193717278","4.84437163585303","4.64403066812705","4.33621043978627","4.00074087794036","5.09033778476041","3.81528931437421","","","12.1249085142718","4.73228442492987","8.48960109103307","10.0717488789238","12.3571428571429","9.58333333333333","9.28645130565918","13.4556205877029","10.9687267047673","6.28697601510223","5.2638395500296","1.12184657836794","1.18657817109145","","7.55195134313229","5.15488867376573","7.98399831561217","6.01127876848041","6.99771316563215","6.71192798911137","5.66185242685313","4.30515463917526","4.02325225638672","4.77043929225137","5.39210030383447","5.44789624491027","4.75330090340514","4.67569110879715","4.51424506886149","4.47893172691688","4.57603784913407","4.63239840402185","4.00131449104104","4.02004200140751","4.12655312377024","4.05865660564424","3.98937634457757","4.16539813900342","4.67817522836761","4.48688434454642","5.06266311306368","4.50513980065137","4.85179457921743","4.24221838501955","3.0326454174822","3.36622246400457","","",
"Liberia","LBR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","1.17749672917575","1.14519427402863","1.16858237547893","1.10187861271676","0.993485342019544","1.09873104302074","1.18594436310395","1.10024449877751","0.968992248062015","0.93429158110883","0.952380952380952","1.07256577844813","1.15156017830609","1.2409369771333","1.15464930598207","1.49175149175149","3.11281748375665","5.01794189142262","4.70609667233422","2.94048320565704","2.95430518031246","2.89536266349584","2.28721217105263","2.40778195126649","","","7.18390804597701","10.1342281879195","18.9837905236908","29.7276853252648","","","","","","","","","","0.634351668877098","0.856442095883425","0.476173999027361","0.311075182608453","0.497952236031321","0.651749770983154","0.816738925922708","1.05878496963336","1.18202743211185","1.08123677293918","1.03252916478791","1.05149809603217","1.06263832185229","0.940009270135755","0.938216027306212","0.940305253925036","0.973405960386543","0.998322660417257","1.26514347454168","",
"Libya","LBY","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","1.592","1.85507246376812","3.10416666666667","2.40794223826715","1.84375","1.85714285714286","2.91492329149233","3.36094674556213","2.85594639865997","3.76288659793814","6.07293127629734","5.32267977873387","3.70967741935484","3.98486197684773","3.2912696368787","2.25396825396825","1.96861626248217","2.46399444733646","3.79922644163151","3.22074942645934","2.92236435818262","1.75511376328302","2.2405257767156","","","","","","","","","","","","","","","4.07802671566895","5.29744153194161","3.7838602447132","3.14686367358096","2.41350785849837","2.06923852022456","2.07204807151526","2.07107445674837","1.52811115994456","1.12033540648601","0.946677517254647","1.48985108130425","","","","3.74560382719202","7.63933084825893","15.4795763013832","","","","","","","","","",
"St. Lucia","LCA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","1.90096664760217","1.5779444746093","1.8532716526194","1.8872955060497","1.73360725827679","1.73186908821369","1.65028999052669","1.63280339497126","1.47001143477092","1.40088083196952","1.61094712206708","2.02956993870433","1.96365218731147","1.97658298329741","1.89716259219197","1.57393660689009","1.48004645853208","1.73320957552872","1.64432087234657","1.60296610969185","1.47685734785694","1.54553852319164","1.8837191857148","2.20133080018498","1.92139821728265","1.73624250057847","1.90793331021979","1.89453931217772","1.64822119673328","2.06424762953255","1.73709436294859","1.48134078227441","1.3169513187065","1.38513801892476","1.45132317070302","1.5832466872201","1.50309903868339","1.36083235675223","1.39163979844701","1.31119578135572","1.27232278299262","1.30265579732143","1.22329480356763","1.14790303933707","1.13748725933934","1.21351326052704","1.19685774907517","1.24254589008616","1.28912668405204","1.40405686239663","1.36331417674558","1.28960739311906","1.31080687610626","1.32277436829654","1.27645567194071","1.25509804100076","1.24465616576013","1.26587026761876","1.27453120919782","1.21543103026916","1.30110223019428","1.17435511320718","1.04980125653649","",
"Least developed countries: UN classification","LDC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","1.69647421871703","1.50627473152953","1.43638253354196","2.0305067910343","2.05852371490787","1.77703122434448","1.90190418451697","1.8497228743811","2.35330834071431","2.47976428766156","2.74092497426803","2.84351044085042","2.29616187606524","2.69948794279671","4.27509745171174","4.41320448005674","4.62000508050225","4.60464821496539","3.71618573909023","3.09586260363712","3.76397369823885","3.48989200291749","2.35432169765391","2.0031092520918","2.11566594382017","2.27295511639749","2.94035043612496","2.33718570376441","2.16571881637492","2.04410269416936","1.94041854848169","2.15608841639917","1.95256462957411","2.12185801360153","2.1914921993932","2.36563543683862","2.50419777172989","2.08366643690071","1.98744673202882","2.00782685519652","2.1768351738488","2.15621869981316","1.85796607671479","1.60959458372048","1.67522803915321","1.33967020547659","1.34275705221386","1.43663629965245","1.37539811126399","1.35845735877936","",
"Low income","LIC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","4.2830438493667","","3.49102120598415","3.68762632635296","3.25207018169228","3.41326265045684","4.32550578616122","4.48773874281991","4.01525733131918","4.06233715743345","4.65687101772549","4.64335992615554","4.65536224748396","5.3535108888203","5.40617581180497","5.14527950265896","5.5838371166099","6.27873779195721","7.0148112592141","6.74470514903479","7.8348052799868","7.75780861825179","8.44772479805019","8.17779486519432","7.93652287019235","6.62370046532068","5.17096845991597","","5.45366881552562","5.99897462720097","5.85802148860215","5.34692237339961","5.84135482073078","4.57387005413604","4.1001279328663","4.06714321387212","4.51347419650339","4.8289979650556","4.19546546746866","4.37039709260015","4.28970573641128","4.32985205032217","4.20426958292245","3.61283654605083","3.41053948763421","3.36237079992168","3.19974484481759","3.42237680159107","3.16553384557329","","1.89070653084241","1.9911753862629","1.81269344333042","1.74689292472709","1.44343813837671","1.77740977013929","1.18014244435643","1.24330396723905","1.35332825460436","1.31726069118904","1.42946931037178","",
"Liechtenstein","LIE","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","1.18305236461286","1.18327272727273","1.08285509325681","0.897791926307234","0.851725907866034","0.852610094012865","0.872915916996522","0.845136660396149","0.79453205188019","0.807396323215049","0.916642271662763","1.3626334519573","","0.874809823951315","0.795086449875899","0.803589569928886","0.659239148428964","0.684373884143159","0.803000117192078","0.834462748391777","0.765779307649526","0.62679842362214","0.544740925855015","0.889137424856704","0.922430502256969","3.16076982294072","2.69665801174543","3.39314670882408","2.37118324909227","1.79859542421127","2.32848743256346","3.082087848635","3.36763990096007","3.43178565351856","3.72933805803649","5.86113224274153","5.51978316113981","4.63060207374592","4.64346408117958","4.0301638395602","5.03387296841704","4.28699058949232","3.34258944021437","2.86891182725842","2.99735847919569","2.6395333951407","2.79877359903086","3.26060835702917","3.24360178402603","3.16189871004304","2.70074784039336","2.68531865302989","2.15519951243996","2.15404824269909","2.41264701190051","2.41701116575955","1.97935533284589","1.97692843257215","1.73469354853576","1.75219928060225","1.73988733298184","1.89424834227119","1.43043206686897","",
"Lower middle income","LMC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","2.02451641296405","2.11384980834793","2.52068696508479","3.32189049472635","3.27700561224731","3.7555756856013","3.66391712378728","3.78604620608944","4.06276233291522","4.27107919290512","4.3458724880674","4.33195482489351","4.13444614553045","3.48656893188586","4.59315716514437","5.79262985098521","5.78317562954876","5.42276589943512","5.11783410479663","3.9475606691778","3.62881390285249","3.9137428923994","4.08386363207303","4.1415418387768","3.94039410898468","4.03499635111454","4.1788717265891","4.12715634664822","3.99596116638273","3.53113031768996","3.04990718298745","2.81842019712189","2.54287720044733","2.61315241870274","2.60504808290547","2.48537897370431","2.3491291658276","2.39773434628833","2.38324474080338","2.69594042871989","2.58915921725699","2.62528145789017","2.54535265728148","2.44109011485863","2.47707019141671","2.47019473134111","2.3580172976363","2.24784328120767","2.27864398983498","2.55692929908184","2.40983177824335","2.2798532862722","2.27853696063879","2.2071459277433","2.2577259110872","2.23220288978079","2.2946202213193","2.28439729080314","2.16208493820971","2.16161000344633","2.29861183587202","2.15526167387095","2.68571684300261","",
"Low & middle income","LMY","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","2.86441609370345","2.92988329562329","3.15946391196472","","","3.30739479781185","3.41403141490185","","","","3.01545497014451","3.67902612366211","4.47792542993267","4.57336842212743","4.460974689298","4.14053360595403","3.40681733840317","3.14767194365853","3.40218261271366","3.5197731386671","3.50617030845307","3.33351068794431","3.40635910362251","3.59956379975094","3.51821059326983","","2.80227835841897","2.5854767336744","2.37982517788478","2.48328284954153","2.3126080190409","2.29831867227992","2.1723789436836","2.07463748534557","2.03805589698658","1.91914917925539","2.04566661879642","1.96398446839537","2.03719009833287","2.08955782684936","2.04854610458389","1.99096591695277","1.95262863563874","1.90064171841152","1.87003195685009","1.88681165400019","2.0935375576721","1.93347481413378","1.82642374976941","1.87597349440739","1.90545838367596","1.92285663393448","1.92011926797958","1.92664498838964","1.86088766790557","1.78425689516943","1.80009235610718","1.8901717588298","1.72742534947473","1.818895384153","",
"Lesotho","LSO","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","1.55179127725857","1.43813206424747","1.50560828300259","1.85120753172329","3.15853658536585","3.31151035322777","4.35773665862161","4.01305683563748","3.97914379802415","4.31409907457812","4.83998732572877","4.18131307404468","3.36975524475524","4.30771465930554","3.55047598830801","2.88884695541125","2.70645352476235","2.47547266258969","2.74112240996011","3.24188937641956","2.82467366309587","2.71217734729986","2.85192846653195","3.56245119166974","3.28492612837033","2.74417802299373","2.5163929527429","2.36900091916458","2.13166293812828","2.0492596155836","2.07422499066906","2.36815458611088","1.547920805645","2.722681670282","3.16251986795452","2.25555377549931","2.14822824003539","2.02650934722648","1.95379737279179","1.86575796326436","1.96391309240563","2.27078249552627","1.9993940110556","1.84049776969628","1.82457826486114","1.56061124415555","1.46633375643663","",
"Late-demographic dividend","LTE","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.93926262001459","","","3.17393417277626","2.72937397130496","2.70982418068963","2.42835532979555","2.31900785159721","2.33327730492913","2.17365158641643","2.25563024401023","2.28430832100331","2.37105274282938","2.38049442683879","2.2781085921136","2.18322136747598","2.1236517897143","2.08357951304048","2.02850065378831","2.02560266639059","2.20500525008686","2.07992747791149","2.00823427293075","2.07382717386604","2.10309857006241","2.0997276673851","2.05711893016274","2.05751245348738","1.94150890112494","1.87327391792362","1.87572330863323","1.95613539084153","1.83478816150128","1.85717208367585","",
"Lithuania","LTU","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.812260643325921","0.493377598492433","0.454372873794607","0.503980009230949","0.747111152854449","1.22925433619046","0.970102491828194","1.21669999047963","1.36194363753379","1.27128874631595","1.12122849806511","1.19594328186275","1.16345400761345","1.16518481322546","1.11360756727258","1.13160855191207","1.08280378279988","0.878659092050565","0.790700848052255","0.765265810142739","0.762907482084214","0.879596257744358","1.13774817357899","1.47750587185705","1.71207046761202","1.96637494666771","1.99761905657542","2.06953718604563","1.96692451680381","2.52262366538611","",
"Luxembourg","LUX","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","0.906952919286089","1.00015206896733","1.16246371645813","1.0672209514909","1.24585400836772","1.22031510134833","1.21187901587785","0.996085872127087","0.825022794421924","0.737580771306242","0.681993152418119","0.712646825176389","0.738045903344618","0.706935166712404","0.685000056287078","0.869718940134074","0.890996863139468","0.906504943377878","0.929190840976478","0.918695859255976","1.04184420341133","1.09342002947633","1.07715200754963","1.08824129427353","1.04216962842296","0.867554425044341","0.833086844864453","0.915915918607726","0.951494528594597","0.78845832033386","0.788344680855924","0.811385163106724","0.827198401049985","0.707154433830032","0.741561435509644","0.595326878183646","0.587036047449911","0.613890040125864","0.63992050413869","0.57140192589808","0.54411854308622","0.680287079761237","0.586825535638613","0.60717994174289","0.611235470879585","0.58477615707441","0.52078771268481","0.50162400683642","0.364912794964823","0.371311757115607","0.441009496679635","0.376775588804359","0.358937251707305","0.358492375793951","0.366856825936978","0.415571527949753","0.378949157263331","0.495110917223231","0.500655642661875","0.546705762701995","0.57578622567143","0.471678356636088","0.700406724896945","",
"Latvia","LVA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.652935329888105","0.735295406430013","0.838757226966531","0.805656844387504","0.639144683331598","0.582114908741438","0.587847986496102","0.750940828413688","0.881715011606815","1.04153876427659","1.54220827552533","1.61002427493687","1.59565821670758","1.61062192658035","1.70523464011206","1.55039879604486","1.62264137558566","1.37736784110828","1.0835925294035","1.07114811696512","0.907662242915502","0.938941958353352","0.943460035769368","1.03735427695593","1.45006228291436","1.59351134040875","2.0614980896327","2.01443055910716","2.14893719211152","2.06553307283479","2.04986513456443","",
"Macao SAR, China","MAC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","2.31573157315732","2.70243362831858","2.56591337099812","3.1956155143339","2.83586869495596","2.42933130699088","2.67757009345794","2.61764705882353","3.00457217504899","2.39021678710395","2.31600617601647","2.62862488306829","2.84391534391534","3.06179775280899","3.14583333333333","4.60291288815609","6.22043404047793","6.61977491961415","5.83680870353581","5.63346228239845","5.94007288432987","6.38459397221449","6.22086827346416","4.50565855036211","4.01819087964117","5.39043522658704","4.30445955767833","4.36931479451528","4.12851581775317","4.39291741336162","4.14882504070243","4.14284293740367","4.29804827877283","4.65557168740476","4.49381938880623","4.34741049396921","3.94909292657436","4.19265940634305","3.4563343607373","2.90045703406992","2.21096220697173","3.72613588276971","3.49178799247956","3.49420754151271","3.24946757487646","3.25799678207968","3.10979654916899","3.04695366406602","3.18350142755722","3.28865184646812","3.39079610106242","3.29749523520352","3.46275007931538","3.80578290120645","3.67785635244484","3.23015334784149","3.22057501315103","3.18379579415735","3.13013605325572","3.08214912136127","4.20965727140643","3.94279963364595","3.90492622294501","",
"Monaco","MCO","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.530067157581448","0.773794067290296","0.925965936799738","0.906693656299238","0.90277252095021","0.624855228169175","0.511299142949014","0.387282499272851","0.402592316596498","0.419846587081724","0.416381264465176","0.360979036536125","0.400235101204801","0.48263447637712","0.516193541658915","0.6085356171256","0.457886649076119","0.262879174562087","0.272949600366091","0.27407991661782","0.281261545863777","0.289852609278291","0.297625495156331","0.340329872924391","0.319318626147296","0.326375109622501","0.355027517384174","0.374770670125019","0.367566304907699","0.315219358256148","",
"Madagascar","MDG","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","1.50215208034433","1.53731343283582","1.46036988110964","1.45875","1.59085439229844","1.54227485541173","1.55002592016589","1.54621848739496","1.50724637681159","1.35124298315958","1.31657355679702","1.4881933003844","1.52385752688172","1.67068919281309","1.63714574898785","1.88020957370803","2.30719931638539","2.41985203452528","2.92723911947572","2.76891852710931","2.97845373891001","","","1.87315634218289","1.78005493344602","1.551935381404","1.4290401370712","1.3471834264432","1.21086533180207","1.23151104450381","1.29634905775571","0.769921868015948","1.12232401680386","0.926473487088508","0.859887969729569","1.23763444173934","1.48191235942607","1.34892749207597","1.21022921655833","1.21751390900084","1.43584760245284","1.31316157379668","1.32475732452129","1.2482266720781","1.07194154854732","0.977431205130634","0.961181513313121","0.962892092840992","0.738132953446095","0.570214687272478","0.623191026336477","0.592764957720632","0.578559931839726","0.556391260884791","0.520469241195104","0.501387044175783","0.506222289767563","0.532102174287315","0.545343037675691","0.673153896375499","0.692132176722242","0.651003969501107","",
"Maldives","MDV","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","4.80233987072661","5.02249927580265","5.40753319622742","4.82029609399285","5.19490638588321","5.90425156008135","6.09619840132905","7.18137388595818","8.33105265452715","9.24567547860168","7.87739172850181","6.92960526072664","6.27534229952323","6.26731573821674","8.12012943288398","","","10.9140017556124","11.0057159699343","8.86836787502291","8.04518879648411","9.75574524324988","11.1126286461907","9.85737070152641","9.92378746564633","9.1062693343561","6.16875876815485","8.00898728209697","7.63432425160264","6.78473448822875","","11.4416058437886","8.66737043629918","6.98981069473096","6.68171004925162","6.24870058825948","5.69922534313899","6.16868318711529","6.70187609375903","5.91822606729117","5.84173395468763","5.84142810799666","5.45568063043869","5.21596977297663","4.86364756398506","4.54836545802718","4.32811526003086","4.30462720316375","4.03616713251266","4.84579816693662","4.61957878363157","4.44032970631275","4.58327430757546","5.17707904371507","5.70894869552075","6.51449171368428","5.52532929844809","5.6663643422877","5.40883026423264","5.03570016965309","5.36722343518328","4.78311931612788","4.63133207138914","",
"Mexico","MEX","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","0.673508659397049","0.651780325890163","0.689655172413793","0.718685831622177","0.677506775067751","0.591269841269841","0.576379066478076","0.545217107411035","0.548510763786494","0.600160042678047","0.497411658789106","0.487655580493777","0.53656808925093","0.54421768707483","0.565744136934534","0.573584219616398","0.598103574033552","0.53425620505056","0.504834431419526","0.505297473512632","0.416107382550336","0.513301014380576","0.495419417575106","0.522866313988212","0.659819059927896","0.676313139343828","0.634622463096704","0.580341889191456","0.536145374184792","0.517255829376633","0.433081035474032","0.435402300782292","0.469454655731209","0.442785493894955","0.51883032705709","0.450891531237052","0.476484777906755","0.458095853691372","0.450450487249782","0.460988775566099","0.446047820449759","0.442657003961602","0.421606002464969","0.405916546649963","0.364898722678153","0.355958931501411","0.311171936508264","0.401163917952381","0.390513227488772","0.501556274697719","0.45273449263425","0.465777802870552","0.47598728077372","0.507919454953","0.513829957307541","0.466676122422583","0.495064413696788","0.436510296383438","0.477494205142032","0.523424227075094","0.73779605130135","0.682059196439262","0.606752933062896","",
"Marshall Islands","MHL","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","2.90621708585888","2.90950228104915","3.14131441671629","","","3.27054718156026","3.37545193166071","","","","2.95258452872904","3.64438729906429","4.44161025454676","4.53975106158485","4.43281009294447","4.08699721659562","3.30764196318702","3.01523876298823","3.2758666843366","3.36127956891135","3.35339198376629","3.12770976655121","3.21185340488963","3.39796879059011","3.35673476144542","","2.73654523706924","2.47641675493105","2.21643743438195","2.39472323795933","2.22689961677876","2.19998712608743","2.11409457667004","2.02689026220624","1.99012491385227","1.85403490194646","1.97084123572552","1.89917281777777","1.97331693134675","2.02615432467654","1.98176317378644","1.9257571238824","1.90323941094749","1.858061730425","1.82888883993842","1.8484934484709","2.05270623611037","1.90330744418393","1.82214684269599","1.875817882453","1.90447957345309","1.9241524504381","1.92248425066183","1.93343462204706","1.8620850683037","1.79099762353299","1.80665529232403","1.89687868896833","1.7320783356475","1.82294470420061","",
"North Macedonia","MKD","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.35203094777563","","","","2.81367674231936","2.12824694412777","2.09823976120451","1.71382060586219","1.850821459557","6.10039562766158","2.64559751876128","2.34170115867248","2.38010407130392","2.02926330577443","1.83653768735825","1.95006969471653","1.74234086894233","1.68816456224776","1.38215461102863","1.26218709982742","1.22531966171625","1.16943718855289","1.09296080025624","0.99342769175221","0.970115977909212","0.895041406541028","0.943108732670231","1.15911628553257","1.26583476953589","1.46631957337464","1.60534290001473","",
"Mali","MLI","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","2.70224719101124","2.89130434782609","2.64691358024691","2.86877828054299","2.51991150442478","2.40803382663848","2.40384615384615","1.99081163859112","2.17551622418879","2.22804718217562","1.91616766467066","2.37556561085973","2.65580890336591","2.86591606960082","3.16602316602317","2.91153415453527","3.12958435207824","3.21395775941231","2.96610169491525","2.07929560652539","1.96076196121795","2.10679495672383","1.98366008623087","1.97260741380505","2.14241632585193","2.02676894054551","2.11678611388309","2.21346810206719","2.11201131003608","1.95649418287434","","","1.56379346508086","1.43802626563637","1.49701708229888","1.42841059416252","1.49685223773671","1.40463231082634","1.49228992788343","1.47864974445751","1.29517222790027","1.26885043144455","1.4193331132051","1.42199884362637","1.38431204093435","1.39141541039687","1.35503402826002","1.46571486807421","1.41866425479876","1.37456680820104","1.2410333300729","1.19640574526633","1.16137913160626","1.51593383195421","2.36017445199795","2.58613087357125","3.02860111373814","2.82359553728645","2.75247053080834","3.42573370022987","3.43787625232372","2.83404367131954","",
"Malta","MLT","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","1.27625103445688","1.26918382590508","1.45625776866228","1.22106673142782","1.10818483744066","0.914918012232462","0.871119892244603","0.973183398963503","1.00196104784451","1.02405911504141","0.842358247918523","0.8748123692217","0.824691193662375","0.731471858138656","0.683654672499048","0.625517348678825","0.666917449365587","0.635846067295531","0.630122908756666","0.670530017159899","0.819604968047487","0.653051750694016","0.61769072153659","0.616369198929103","0.679751022143928","0.650590925577019","0.580640238717098","0.527587899389015","0.509947594950674","0.486761550387849","0.467203716750544","0.511888844132672","0.479625797586355","0.437444774884638","0.505680519746359","0.575051755651245","0.496378473621832","0.499206864990125","",
"Myanmar","MMR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","6.12346049864824","5.69071146245059","6.84714060484449","6.02234564711961","6.69562082076832","6.1255794096121","5.20179852264212","5.02319717599597","5.31042884990253","5.60194500335345","5.65122539918307","5.45164039198977","5.11394557823129","4.02108745089932","3.77497124845594","3.79370693112626","4.03977311094605","3.92138364779874","3.5575807318937","3.42212955528504","3.45682035495231","3.21826066522826","3.0703691066375","2.92367110099446","2.9782635874904","2.87914210205326","1.9724009432589","2.14085227496295","2.95910673319109","3.39589051013222","3.17100459309858","3.35451793339882","3.52310856153263","3.54112112764238","3.68483237946254","3.49342786434001","2.31372237705347","2.00890121108614","1.73138335784836","2.00119922180272","1.56256149129696","1.12750816122084","1.67046227508033","1.65722703145489","1.35460116507252","","","","","","","3.85435141027015","3.99963655299475","3.78953437926591","4.30136026437039","4.08929708316631","3.64194893785999","2.35979043196518","2.18974002099593","2.99047588930389","3.39115163606364","3.04694924417989","",
"Middle East & North Africa (excluding high income)","MNA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","4.01552692031241","4.05588486495014","4.47830191863283","3.61690997403434","4.3209948807995","5.41979407880051","5.46360928724511","5.71727650605976","6.86228381821536","7.46450619016196","8.09336245091558","7.09013253137237","5.83480087917193","5.41606071340926","8.64450693735984","10.2347759383964","9.9684633295045","9.09118175840621","8.74880601642162","5.78414879459071","5.53497196363683","7.53342467256524","7.07836092337611","6.61648419152551","6.30527615408957","6.35658157373291","5.94946850117511","5.51254007358091","4.91665873235904","4.05719905767855","","4.49546081868252","4.57787833008313","3.79938020756728","4.27375494013668","3.73689023470462","3.49382784324923","3.63031689427591","3.66605422112598","3.4320442780147","3.26564419860137","3.5139081297369","3.49605194990597","3.58618602674274","3.36448275829907","3.22970410301141","3.07516412093892","2.86371008897212","2.80420726941506","3.23990877112391","3.0695658571454","2.74160263583737","2.81424510561054","3.10617348063719","3.40308069743892","3.34207725366419","3.18480854305698","3.23899408470693","2.86532981965379","2.8724017522115","2.86957758014664","2.5752385641187","2.4181017899628","",
"Montenegro","MNE","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.69436332580307","2.29071316307389","1.74405848731746","1.87218246206494","1.84376127299691","1.81434774678489","1.74896930267889","1.65646177250839","1.45226142609027","1.47227234869517","1.40371759825531","1.41128063506996","1.36277677368932","1.36929487275714","1.33441196432034","1.73802726045562","1.55528019503059","1.60746495179336","",
"Mongolia","MNG","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.8338850879129","6.34124344738177","6.25119508141262","4.28138537530827","3.2315351247489","1.90943719983615","1.71236270542572","1.65435558131062","1.62050592646532","1.77694736936813","1.63873482170006","1.90653754569999","1.8350123058221","2.02248060815309","1.78165840784985","1.79556721143698","1.50969431652769","1.38273006263926","1.01728588491723","0.961656696108958","1.05327216611992","0.823306745414827","0.629698225139809","0.762997245666295","0.837270236688781","0.924305618490081","0.822311489894261","0.85972525833079","0.87550783278675","0.863910993583407","0.762153817758418","0.727577567691182","0.690477400694624","0.776864756438714","0.634517577391162","0.603063250173256","",
"Northern Mariana Islands","MNP","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","3.83333333333333","4.28048780487805","4.92405063291139","6.232","7.07317073170732","5.76576576576577","5.65573770491803","6.18320610687023","5.30903328050713","5.94349142280525","5.86129753914989","2.61203208488343","2.96844542513086","2.87088387025103","3.30350171181452","1.46048234605694","1.11168167118259","1.10274139236448","1.13921166552746","1.24586939078367","1.28445790695832","1.24217123946881","1.27363564169322","1.28094221116848","1.3624211148071","0.946231881192035","0.809467271779053","0.668953898163735","0.664921661879227","0.70542260842237","0.891902273445713","0.82655322493467","0.85072600767818","0.930182229707713","0.98075949386584","0.840285274150693","0.929584557013743","0.987964415251795","1.33533654635569","1.41998694334012","2.02060472751337","1.88537169538203","1.5078235912053","",
